hidden_size,density,leakage_rate,spectral_radius,testing_loss_prob,testing_loss_durr,testing_accuracy,number
512,0.9,0.5,0.5,4.005863933059258,52.292630297169694,0.0,937
512,0.5,0.5,,3.493128939857328,276.4767584456226,0.15447154471544716,1120
512,1,0.1,0.9,6.238289998314245,22.527807163513774,0.056910569105691054,761
1024,0.5,0.5,,3.892087244405979,142.1894838896062,0.032520325203252036,1716
512,0.01,0.9,0.9,5.724805874553153,147.05838819473368,0.056910569105691054,874
256,0.9,0.01,,3.350355225849927,87.39287065912599,0.04878048780487805,499
1024,0.9,0,,2.9633559773607954,47.0805110311182,0.06504065040650407,1707
512,1,0.9,,2.9857466991354777,113.28083124516003,0.07317073170731707,1052
256,0.5,0.5,,3.5709927387353853,124.65409556056143,0.032520325203252036,518
1024,1,0.1,0.5,3.118480197297848,290.83774200969987,0.24390243902439024,1514
256,0.1,0.01,1.5,2.6206088468311277,19.76659731943268,0.2032520325203252,110
1024,0.1,0.9,0.5,6.143248397644943,42.53658536585366,0.008130081300813009,1594
512,0.9,0.01,0.9,3.420492615641617,33.28455284552845,0.0,796
512,0.5,0.5,,3.8684394960480977,348.7025748030621,0.04878048780487805,1118
1024,0.9,0.1,0.9,2.9767394312998143,73.70731707317073,0.0,1392
1024,0.5,0,,3.409750307478556,57.72806927627838,0.08130081300813008,1737
512,0.9,0.9,1.5,6.599686214594337,173.59349593495935,0.032520325203252036,631
256,0.1,0.9,1.5,3.5826354865136185,114.16387740165237,0.016260162601626018,91
1024,0.1,0.5,0.9,3.111670156804527,51.24390243902439,0.0,1447
256,0.1,0.5,0.9,2.9888242153617424,38.655530446610314,0.008130081300813009,249
1024,1,0,1.5,3.088558828927637,85.08893945250765,0.18699186991869918,1230
256,0.01,0.1,0.9,3.2233223449893114,51.28455284552845,0.0,282
256,0.1,0.9,0.9,3.8275897754886286,87.0145184699232,0.0,245
256,1,0.001,1.5,5.648722389849221,196.2932997270562,0.21138211382113822,24
256,0.5,0.001,0.5,3.1838006856964856,298.0953870401604,0.2601626016260163,385
512,0.5,0.9,0.9,3.399733576832748,19.56295586180517,0.008130081300813009,812
1024,0.5,0.1,0.9,2.7659733426280138,24.224575030818066,0.2764227642276423,1425
512,0.1,0.5,0.5,2.895135840749353,29.93620071041327,0.17886178861788618,1000
1024,0.01,0.9,0.9,3.222087788388012,49.94230820628913,0.04065040650406504,1475
256,0.01,0.001,1.5,3.858454301105282,38.91425322576207,0.07317073170731707,143
256,0.01,0.001,1.5,3.2648768870811153,163.60177417358906,0.16260162601626016,144
1024,0.5,0.9,0.9,3.5537834855599133,28.4017003205249,0.04065040650406504,1414
512,0.01,0.01,,4.823790120400064,112.03109006680609,0.008130081300813009,1188
256,0.9,0.01,,2.7632891656906624,69.32584194550518,0.11382113821138211,497
256,0.9,0.5,0.5,3.438162277384502,263.98268660989294,0.04065040650406504,339
1024,0.9,0.1,0.9,3.347414109280439,19.520404785771653,0.2764227642276423,1395
256,1,0.01,0.5,4.277864388818664,46.223292335262144,0.04065040650406504,316
256,0.9,0,,2.9999905737434944,325.2448103405929,0.08130081300813008,509
1024,0.01,0.01,1.5,5.758242398258147,15.11600487625827,0.24390243902439024,1340
512,0.01,0.1,1.5,3.479096984475609,337.0975609756098,0.18699186991869918,735
1024,0.9,0.001,0.9,3.6609212625317458,17.42973216174443,0.024390243902439025,1403
512,0.01,0,0.9,3.497657929494129,164.71544715447155,0.0,897
1024,0.01,0.01,0.9,3.1763908145873527,83.16260162601625,0.0,1486
512,1,0.9,,3.0705975928926854,259.73054830723527,0.0975609756097561,1051
256,0.01,0.9,0.9,3.1953311170019756,206.46341463414635,0.0,274
1024,0.1,0.001,,3.4535018132954107,53.013799533654925,0.08943089430894309,1762
512,0.01,0.9,1.5,4.025265394187555,56.90243902439025,0.0,725
256,0.1,0.1,1.5,3.4222793220504513,182.60162601626016,0.016260162601626018,103
512,1,0.5,0.9,3.626551951819319,17.183702574256802,0.2032520325203252,760
1024,0.01,0,0.9,5.82342343601754,23.510620945595143,0.04065040650406504,1497
512,0.01,0.001,,2.9981310304587447,18.762799991139048,0.04878048780487805,1193
1024,0.01,0,0.9,4.185205296772282,20.312958615936616,0.032520325203252036,1498
512,1,0.001,1.5,3.672724662272911,51.59189934459159,0.0,622
1024,0.5,0.5,,2.955891274824375,264.9487364779104,0.23577235772357724,1720
256,0.1,0.9,0.9,3.4853295775932995,53.60016579938129,0.0,242
256,1,0.01,,5.901168908045544,37.52019710125317,0.2601626016260163,470
1024,1,0.001,0.9,3.7021301335435575,153.97728042822754,0.024390243902439025,1373
512,1,0.1,0.5,3.707748643266476,67.01626016260163,0.024390243902439025,913
512,0.01,0.5,,3.1573239114226364,22.48908754105763,0.0,1178
256,0.1,0.9,1.5,3.8881680238537673,50.048780487804876,0.016260162601626018,94
512,0.01,0.001,0.5,3.4604914115696417,54.632015593815595,0.34146341463414637,1045
256,0.1,0.001,,3.817882683218979,75.31899734923499,0.08130081300813008,561
1024,0.1,0.9,1.5,2.995008116815148,278.0060189729632,0.0,1291
256,1,0.001,1.5,5.111302072439736,25.01572085771619,0.23577235772357724,25
256,0.01,0.9,0.9,4.217811381913783,261.9756097560976,0.0,272
512,1,0.1,0.5,4.083179037745406,262.96851419889526,0.21138211382113822,915
512,0.9,0.001,,3.328655007893477,151.56649857983788,0.14634146341463414,1102
256,1,0.1,1.5,4.376107275001401,149.07320086447697,0.04065040650406504,13
512,0.5,0.9,0.9,6.328885893026988,144.65022918315438,0.04065040650406504,811
256,1,0,1.5,3.515395449913614,17.37145338383195,0.14634146341463414,29
256,0.1,0,1.5,3.7254241782475295,51.0,0.24390243902439024,119
512,0.9,0.5,0.9,3.5050478165711816,88.56273603140718,0.14634146341463414,789
512,0.9,0.1,,3.7092954976771906,65.63309258983391,0.08130081300813008,1092
512,0.5,0.9,,3.2119901437100356,24.721238258934573,0.056910569105691054,1113
512,0.01,0.1,,4.187002180553064,47.65853658536585,0.2845528455284553,1184
1024,0.5,0.9,1.5,3.5841924504535956,268.1816926917167,0.0,1262
256,0.9,0.1,1.5,3.0962164111253694,21.687155607815196,0.11382113821138211,44
1024,0.1,0,,3.219528832571293,58.02494412047289,0.23577235772357724,1770
256,0.9,0.1,1.5,3.7037191890119536,202.14477971037547,0.14634146341463414,45
1024,0.01,0.001,0.9,3.1725372744769587,50.785583981710325,0.2682926829268293,1495
512,0.01,0.01,0.5,3.811356236295002,167.72394720471002,0.0,1037
1024,0.1,0.001,0.5,3.5894120165972208,84.93189609147669,0.0,1612
512,0.1,0.5,,3.5233888437108294,35.676170393576605,0.056910569105691054,1146
1024,0.01,0.01,0.9,5.520890154974247,24.824554873831055,0.21138211382113822,1489
256,0.01,0.1,,6.138949944236415,38.17886178861789,0.0,581
512,0.9,0.9,0.5,3.591899554903914,93.0650406504065,0.0,931
1024,1,0.9,0.9,3.0627272540960853,41.048780487804876,0.024390243902439025,1355
512,0.1,0,1.5,3.9839419034438404,26.36653416353404,0.032520325203252036,718
1024,0.5,0.01,0.9,3.698229749028276,135.0699962116437,0.016260162601626018,1428
512,0.01,0.1,0.5,6.601847777521707,137.29780168174358,0.04878048780487805,1033
512,0.1,0.9,0.9,3.19124166946101,277.58818213502326,0.056910569105691054,845
512,0.9,0.9,,2.827548947760729,159.1008810334785,0.0975609756097561,1084
512,0.01,0,1.5,4.204811981053856,143.0566081056841,0.0,747
512,0.9,0.5,,5.504572086702518,23.600242558702366,0.17886178861788618,1090
256,0.5,0.9,1.5,3.486281193368803,18.391721562641422,0.008130081300813009,62
256,0.5,0.5,0.9,3.744004746278127,147.27848061292394,0.07317073170731707,219
1024,1,0.9,0.5,3.178255623918239,16.29054417715567,0.024390243902439025,1503
512,0.5,0.9,0.9,5.96393713476212,80.9929737112678,0.07317073170731707,813
512,1,0.001,0.5,6.216238356702696,62.57338724606405,0.008130081300813009,922
512,1,0,,3.765412019520271,61.40998294448709,0.13821138211382114,1078
512,0.9,0.001,0.5,3.190411864742031,48.0772157185957,0.2845528455284553,955
512,0.01,0.1,,2.696736264519575,145.59312708432532,0.22764227642276422,1185
256,0.1,0.5,,2.9517062383938613,24.024063714171337,0.04878048780487805,548
512,0.01,0.1,0.9,3.586162391232281,148.4471544715447,0.0,881
1024,1,0,,3.3492512431571155,21.658894510267018,0.34959349593495936,1680
256,0.1,0.9,,4.059383478106522,25.704419585891312,0.056910569105691054,542
512,0.1,0,0.5,4.127391604873223,307.739837398374,0.0,1017
256,0.01,0.1,1.5,2.712661500384168,116.1254023770417,0.1951219512195122,135
512,0.5,0.001,0.9,3.0098100280374047,267.6120198908739,0.0,832
1024,1,0.001,1.5,6.023983742648024,268.1843807490001,0.3170731707317073,1224
256,0.5,0.01,1.5,3.961400174028505,86.63642611881582,0.0,76
256,0.01,0.9,,3.5082301860902367,117.18031979649805,0.032520325203252036,574
1024,0.01,0,0.5,3.712736038173117,86.72912565822811,0.22764227642276422,1650
1024,0.1,0.9,,5.4581257037030975,281.144036803803,0.0975609756097561,1742
1024,1,0.001,,3.619724883781216,121.10907793714385,0.06504065040650407,1672
1024,0.1,0.5,0.5,2.711902272410509,99.48615071495495,0.11382113821138211,1599
512,0.01,0.1,1.5,4.009415684192161,266.6771090605554,0.016260162601626018,733
512,0.1,0.1,,4.521700080817308,36.070257210384725,0.07317073170731707,1153
1024,0.1,0.5,,3.119432773531937,26.617761974077066,0.04065040650406504,1748
256,0.01,0.01,1.5,3.1248357446213078,49.87485402592314,0.032520325203252036,138
1024,1,0,0.9,2.932715282207582,92.48507526880357,0.0,1377
512,0.1,0,0.5,6.068363130577212,143.84889309168832,0.04878048780487805,1016
512,1,0.5,,3.363164710804699,32.17868796705431,0.11382113821138211,1059
512,0.9,0.001,0.9,3.303087439963488,34.41711326573438,0.0,802
256,0.5,0.01,,3.370442060920281,59.29308372716338,0.056910569105691054,528
256,0.9,0.9,0.5,3.5424982677630292,18.61257436781425,0.024390243902439025,335
1024,0.1,0.5,1.5,4.65057183329652,25.446085903460656,0.016260162601626018,1298
512,0.5,0,0.9,3.398230487253608,140.5168942074644,0.3008130081300813,840
512,0.9,0,0.9,3.221725467743912,22.534811033859018,0.23577235772357724,809
256,0.9,0.01,0.5,2.780204813170239,37.835207127235314,0.0975609756097561,349
256,0.5,0.1,0.5,3.3619228727449246,333.57607621596594,0.0,372
256,0.1,0.9,0.5,3.4889506125837806,25.849699657099944,0.008130081300813009,393
512,0.1,0.1,0.5,5.650467623540057,22.043281071633857,0.35772357723577236,1005
1024,0.01,0.5,1.5,3.8256293767836036,26.94727819576496,0.0,1326
1024,0.1,0.1,1.5,6.266877013493359,146.94500816189418,0.0,1302
1024,1,0.9,1.5,4.20132697791588,28.308481016294742,0.008130081300813009,1202
512,1,0.1,,3.3267645603272973,445.07995829791895,0.2845528455284553,1065
256,0.01,0.1,1.5,3.969171966963667,265.78745019475787,0.17886178861788618,134
256,0.1,0.1,1.5,4.23325485281828,387.6905987495329,0.0,101
256,0.9,0.01,0.9,3.510924584012691,331.1923842026693,0.0,197
512,0.1,0,1.5,2.977202684898687,144.21176647485075,0.2032520325203252,719
1024,0.5,0.5,1.5,3.3383817953792043,165.64334290910784,0.008130081300813009,1268
512,0.01,0.9,0.5,5.813493969963818,25.019841253666616,0.04065040650406504,1024
512,0.01,0.9,1.5,3.2813476857131088,20.57304436191623,0.024390243902439025,724
1024,1,0.9,0.5,5.629164918166835,29.219849767337827,0.06504065040650407,1505
512,0.9,0.001,0.9,5.9336470215301205,214.44877298697224,0.008130081300813009,801
1024,1,0.01,0.9,2.845733903287872,149.6387758185345,0.1951219512195122,1369
1024,0.1,0.01,,3.8359417983186925,43.81326131253757,0.08943089430894309,1756
512,0.01,0.1,1.5,5.315791989729656,18.295081823150323,0.35772357723577236,734
512,1,0.5,1.5,3.5444845847967192,86.69329167312196,0.12195121951219512,609
1024,0.01,0.5,0.5,5.936667051741748,51.49405065396937,0.06504065040650407,1626
512,0.1,0.01,1.5,3.097188696144073,46.645577569434366,0.22764227642276422,710
1024,0.5,0.01,0.5,2.9667006672882454,454.27464158147126,0.3333333333333333,1579
512,0.9,0,0.5,5.4381874639813494,79.869918699187,0.22764227642276422,959
512,0.5,0.5,,5.9083068773029295,300.97109279496834,0.056910569105691054,1119
512,0.1,0.01,,3.037239377576161,292.039698968172,0.17886178861788618,1157
1024,0.01,0.01,0.9,6.176190184868448,23.415713166712017,0.056910569105691054,1488
256,0.5,0.5,,3.2399041177780648,21.304041259609043,0.06504065040650407,519
1024,0.9,0.01,1.5,6.343304161133805,93.77164449972835,0.032520325203252036,1246
512,0.9,0,,5.874848333800712,86.07904107280888,0.2764227642276423,1110
1024,0.5,0.01,0.9,3.603569962144867,345.8373983739837,0.0,1426
512,0.5,0.001,,4.226372043291728,175.3821138211382,0.3170731707317073,1135
1024,1,0.9,,3.247944979163689,52.73170731707317,0.04065040650406504,1655
256,0.1,0.1,0.9,2.9587768481029726,46.94308943089431,0.0,252
256,1,0.1,1.5,3.2022485262979337,65.27941842854678,0.21138211382113822,15
256,0.1,0.5,,5.480094676579887,23.501641804161217,0.10569105691056911,549
256,0.01,0.01,0.5,3.7612641928641777,388.1449440947878,0.0,437
256,0.01,0.5,0.5,4.2370496746001205,20.70607346732442,0.0,426
1024,1,0.1,0.5,4.384798184158356,59.146341463414636,0.0,1512
1024,0.1,0,1.5,3.7074530410572764,48.210162114806295,0.0,1316
512,1,0.01,1.5,3.7309646926275115,19.472360234094744,0.016260162601626018,618
512,0.9,0.01,0.9,3.0492858460279013,47.40296406900071,0.016260162601626018,798
1024,0.01,0.5,0.5,4.8575277793698195,85.33827371643092,0.13821138211382114,1629
256,0.01,0.01,,3.3696627771951317,17.80176063471027,0.016260162601626018,588
1024,0.01,0,0.5,3.5380399178683275,37.983739837398375,0.0,1646
1024,0.01,0.9,1.5,3.4522799292230992,116.86705203608768,0.016260162601626018,1322
256,0.5,0.001,0.9,6.499274052255522,18.13514622149429,0.056910569105691054,231
512,1,0.001,0.5,3.077787210301655,82.52731282667544,0.23577235772357724,924
512,1,0.01,,2.9807801920224013,130.34903418352238,0.12195121951219512,1068
512,1,0.1,0.9,3.4302270964878363,144.5988120467561,0.0,762
256,0.5,0.01,0.5,3.4849106368979785,253.5609756097561,0.14634146341463414,379
1024,1,0.01,0.5,3.095213053187704,19.836675423212938,0.17073170731707318,1519
256,0.1,0.1,0.5,3.1328937760213527,402.44149677816705,0.18699186991869918,405
256,0.01,0.5,0.9,2.885860231833729,208.71609863915057,0.11382113821138211,280
1024,0.01,0.5,0.5,3.307902654496635,300.9360878781938,0.0,1627
512,0.1,0.5,1.5,3.802310280683564,92.01769107206898,0.008130081300813009,698
512,1,0.9,0.5,3.514083264804468,193.97560975609755,0.04065040650406504,904
1024,0.1,0.1,0.9,3.737250898911701,90.48528538632199,0.008130081300813009,1451
512,0.1,0.01,1.5,3.8243391019542043,398.47387328941744,0.0,707
512,0.9,0.01,0.5,3.2132109989964865,45.50300736894535,0.2682926829268293,949
1024,1,0.5,0.5,3.255596747727898,267.6819403892065,0.10569105691056911,1509
1024,0.9,0.5,,6.4179747933294715,219.07231159878623,0.07317073170731707,1687
512,0.5,0.1,1.5,3.148238570709539,21.160418111931513,0.0,671
512,1,0.01,0.9,4.0852840935311665,346.7959509210858,0.0,767
256,1,0.001,0.5,4.035540293871872,20.82380104616163,0.032520325203252036,321
256,0.01,0.01,0.5,2.719444064105429,22.33333349165107,0.13008130081300814,439
512,0.5,0.9,0.5,3.953698308002658,119.13902488423557,0.0,962
512,1,0.1,1.5,5.513804868953984,193.9276467584378,0.3008130081300813,614
1024,0.01,0.9,0.5,6.15661593956676,93.75722393899355,0.06504065040650407,1623
1024,0.5,0.01,0.9,3.2306816781439434,512.3447016769551,0.22764227642276422,1430
256,0.01,0.9,0.5,5.63709502879197,275.3958267964786,0.04065040650406504,424
256,0.01,0.01,0.9,3.2303667698449234,20.586974574379315,0.0,287
256,0.1,0.9,0.5,3.532462267371697,148.76291066094723,0.008130081300813009,395
1024,0.9,0.1,,3.922652288181026,37.06777236824174,0.06504065040650407,1691
512,1,0.5,0.9,3.876142849767111,45.86178861788618,0.0,756
1024,0.1,0.01,,3.5125917317421456,166.7404958011115,0.10569105691056911,1757
256,0.1,0.1,0.5,3.4634476570579094,140.64971223509136,0.1951219512195122,404
1024,1,0,0.9,3.3577834639122814,334.10411221758136,0.0,1376
1024,0.9,0.5,1.5,3.4358467377298245,90.53468077272419,0.016260162601626018,1238
512,0.1,0.001,0.5,3.23104300828484,44.570712975370206,0.0,1012
256,0.1,0.01,,4.297409988031155,99.3867213043566,0.016260162601626018,558
512,0.1,0.01,,3.2335131880713672,146.6043553893505,0.2764227642276423,1160
512,0.5,0,,2.6973532932560618,60.00608890067513,0.3089430894308943,1140
1024,1,0.01,,2.8819076384955307,39.78339507850289,0.2682926829268293,1670
512,1,0.01,0.9,3.250119578547594,151.52801605295087,0.24390243902439024,769
512,0.5,0.001,,3.3586945296303043,106.43935148067946,0.07317073170731707,1132
1024,1,0.5,1.5,3.600872958094124,56.853658536585364,0.008130081300813009,1206
512,0.5,0.001,1.5,3.136280108273514,381.130081300813,0.34959349593495936,684
512,0.01,0.001,1.5,2.9105426005231654,347.8536585365854,0.2845528455284553,744
256,0.5,0.5,0.5,3.724921426637386,340.36557295748855,0.0,367
1024,1,0.1,0.9,3.891613659335346,25.728109553609634,0.1951219512195122,1364
512,0.01,0.5,,6.196940819422404,143.260162601626,0.04878048780487805,1177
1024,1,0.5,,5.614232403960655,25.80720305627696,0.032520325203252036,1657
1024,0.5,0.1,0.9,5.59770791898898,268.99146851801834,0.3170731707317073,1424
1024,0.5,0.001,0.5,4.204176616862537,55.1219512195122,0.0,1581
1024,0.5,0.1,,3.868352348242349,31.015584661224025,0.0975609756097561,1722
256,0.01,0.5,0.9,2.9564183107236537,137.63280755033097,0.0,278
1024,0.9,0.1,1.5,2.787074650206217,22.576106049894516,0.21138211382113822,1245
1024,1,0.5,1.5,3.82540080072434,16.513150192573345,0.008130081300813009,1208
512,0.5,0.001,,5.51339950018782,154.26827556301075,0.13008130081300814,1131
512,0.01,0.1,0.9,3.302015186809912,55.91869918699187,0.0,882
512,0.5,0.1,0.5,2.9565619511332937,141.60330768562116,0.22764227642276422,975
512,1,0.01,,3.642552712099339,54.21341657337195,0.17073170731707318,1066
1024,0.5,0,0.5,3.4460140873746172,31.109251603323255,0.34146341463414637,1590
256,0.01,0,1.5,3.3281003464528216,17.041563775862674,0.13821138211382114,149
1024,0.1,0.5,0.9,2.9851304190914805,17.566715489135017,0.16260162601626016,1450
512,0.5,0,,3.5561720258821317,295.3283311494899,0.12195121951219512,1137
512,0.9,0.001,1.5,2.9485230717232556,26.334671931045992,0.18699186991869918,654
512,0.1,0.001,0.9,3.5341321540072683,84.67432502038517,0.15447154471544716,864
1024,0.1,0.01,,3.182646812462225,26.726478894075168,0.16260162601626016,1759
256,1,0.9,1.5,3.128498930756639,275.1740134291472,0.024390243902439025,5
1024,0.9,0.001,,4.133054826317764,295.73755739223424,0.13821138211382114,1703
256,0.5,0.5,,4.9446448223377635,132.24404736211164,0.08943089430894309,520
1024,1,0.9,,3.084956711869899,29.23676200372326,0.04878048780487805,1654
1024,0.9,0.001,1.5,5.756192448177958,217.3894699339876,0.2926829268292683,1254
512,1,0.9,0.5,3.502489997604029,31.319092201932175,0.0,901
512,0.01,0,,6.291952989934906,325.7886178861789,0.008130081300813009,1197
512,0.5,0.1,0.5,5.75626753016216,15.467677484001687,0.22764227642276422,974
256,0.9,0.1,0.9,2.7396150851637366,334.6272579823636,0.13821138211382114,195
512,1,0,0.9,4.201996215475284,311.2926829268293,0.0,776
256,0.1,0.9,0.9,3.5977507180314725,445.9430894308943,0.0,244
256,1,0.01,0.9,3.4352273509754396,16.911510940653468,0.21138211382113822,169
256,0.9,0.9,,3.0610373887589306,335.0463389520026,0.07317073170731707,482
1024,0.9,0.5,0.9,5.529109818664024,26.55644209598138,0.0,1386
256,0.1,0,0.5,3.344938266083477,27.16377617588562,0.17886178861788618,419
512,0.5,0.1,0.5,3.913681322966165,30.650401954490334,0.008130081300813009,973
1024,0.9,0.001,0.9,3.0977712792109666,375.5871445729238,0.2926829268292683,1405
512,0.5,0.5,0.5,6.274724059957799,86.20067385400313,0.06504065040650407,967
256,1,0.9,0.5,3.8086142864653736,18.868765043742137,0.06504065040650407,305
1024,0.9,0.9,0.5,3.6347587559281327,156.46481093479608,0.024390243902439025,1533
512,0.1,0.5,1.5,4.166215474043435,42.2520325203252,0.0,697
256,0.5,0.5,0.5,3.180699947888289,48.13821138211382,0.032520325203252036,366
512,0.9,0.5,0.5,3.0839936839855784,85.66426528369485,0.0,938
1024,0.9,0.9,,3.714892399504902,29.430901612211926,0.12195121951219512,1683
512,0.9,0.9,0.9,6.023469128259799,21.09259956481117,0.056910569105691054,783
256,0.9,0,1.5,6.286348630257739,16.142237664353694,0.15447154471544716,59
1024,0.1,0.001,0.5,3.261875410874685,408.1307209165165,0.3170731707317073,1615
256,0.01,0.5,1.5,3.5222976973386313,143.13883951586357,0.12195121951219512,130
512,0.1,0.5,,3.2270594001785526,271.33734147794206,0.21138211382113822,1150
1024,0.5,0.5,,5.602394231451236,189.8363292089548,0.08130081300813008,1718
1024,0.9,0,1.5,3.282692980475542,111.74994512087461,0.2032520325203252,1260
1024,1,0.001,1.5,3.1020507051692747,46.733203375365335,0.04065040650406504,1223
512,1,0.01,1.5,6.279345250226618,19.537717756247375,0.024390243902439025,616
1024,0.9,0.01,0.5,3.361765121541372,138.04440055010218,0.21138211382113822,1549
512,0.9,0.01,0.9,3.698665292282415,270.0347952811214,0.0,797
1024,0.9,0.5,0.9,2.515187929316265,109.46143252614553,0.18699186991869918,1390
256,1,0.1,0.9,3.366913915649662,19.500352818055227,0.13008130081300814,164
512,1,0,0.9,3.0933474912876036,19.436311188830942,0.21951219512195122,779
1024,0.9,0.1,0.9,4.017449201607123,316.5447154471545,0.0,1391
512,0.9,0.1,0.5,4.220767530483928,41.65314427857113,0.0,941
512,1,0,0.9,3.461251468677831,17.96375642626024,0.024390243902439025,778
256,0.5,0.001,1.5,4.661969973788998,29.89103095775576,0.024390243902439025,83
256,1,0.1,0.5,3.1914148936426736,163.52843037031616,0.21951219512195122,315
1024,0.01,0,1.5,3.968220246516592,21.686285396057325,0.0,1347
512,0.9,0,0.5,3.687077253814635,23.474392163438527,0.016260162601626018,958
256,1,0.01,1.5,3.0096539326799596,97.75509725480455,0.21138211382113822,20
512,0.5,0.01,1.5,3.7812720023519626,22.07734882298524,0.0,677
256,0.9,0.5,0.9,3.450060881250273,316.3170731707317,0.0,187
256,0.1,0.9,0.9,3.8121009047438457,46.552845528455286,0.008130081300813009,241
256,1,0.1,0.9,3.5065356100477825,295.5363911087814,0.04065040650406504,163
256,0.9,0.5,0.9,5.313440656758906,88.15217938448484,0.10569105691056911,190
1024,0.1,0,,5.8129243778019415,37.75151741860067,0.18699186991869918,1769
256,0.01,0.01,,5.918010830879211,22.14220266995149,0.04065040650406504,586
256,0.01,0.01,,3.542421355480101,30.99149346836214,0.24390243902439024,590
512,0.01,0.9,0.5,3.7341946949803733,89.4312824074849,0.016260162601626018,1025
1024,0.1,0.01,0.5,4.366563834310547,152.73685811496364,0.0,1607
512,0.1,0,0.9,5.442131912805201,26.940918455490454,0.34959349593495936,870
512,0.01,0,1.5,4.166922273190041,16.609868298186278,0.04065040650406504,748
256,1,0.001,0.9,3.078666569256201,23.884951545098772,0.25203252032520324,175
512,0.5,0.001,0.9,2.9614426483952903,86.13859689549157,0.16260162601626016,834
512,0.01,0.5,0.9,6.323180559204846,102.35550166242491,0.04878048780487805,877
1024,0.1,0.001,0.9,3.085743993763032,210.8655312296639,0.016260162601626018,1463
256,0.1,0.001,1.5,3.2850832013579887,334.40592687132215,0.17886178861788618,114
256,0.9,0.001,0.5,3.0746282048341707,299.83122226359643,0.3089430894308943,355
512,0.01,0.1,1.5,5.5621754338101645,53.01158215667356,0.016260162601626018,732
1024,0.01,0.1,0.5,3.4745184914852545,139.30185231524217,0.032520325203252036,1633
1024,1,0.1,0.5,3.140238060214655,330.9024390243902,0.25203252032520324,1515
1024,0.5,0.001,0.5,3.2299121337208323,22.753834312121768,0.34959349593495936,1585
256,0.01,0.001,0.9,3.6208695551244223,221.2462274886486,0.008130081300813009,292
512,1,0.01,0.5,6.675422058842046,113.35501917239611,0.056910569105691054,917
1024,0.1,0.001,,5.567838283573709,59.22879752691278,0.15447154471544716,1764
256,0.5,0.5,0.9,3.5285684931568984,50.875774299831896,0.0,216
512,0.01,0.5,1.5,3.842867289132219,19.882291137259667,0.14634146341463414,730
1024,0.01,0.1,,3.923406465751369,141.82846213719708,0.0,1781
1024,0.5,0.001,0.9,3.151517273449316,274.1020361212403,0.3089430894308943,1435
512,0.1,0.01,0.5,3.990468386712113,190.65853658536585,0.0,1006
256,0.1,0.001,,5.345319498360642,80.6829268292683,0.2845528455284553,565
1024,0.01,0.001,0.9,3.8929410823961583,265.8277317229133,0.0,1492
1024,0.5,0.01,1.5,6.652212184619128,339.10341204981495,0.04878048780487805,1276
256,0.5,0,0.5,3.1450180120584443,387.6479407317588,0.23577235772357724,390
1024,1,0.5,0.9,3.3080170823306574,35.22764227642276,0.0,1357
512,0.5,0.01,,5.495471588479794,64.27012042655797,0.15447154471544716,1129
512,0.5,0.001,0.5,3.6932746331866193,100.23283603763193,0.0,981
256,1,0.5,1.5,3.812856761905236,28.102804289706718,0.04065040650406504,9
512,0.9,0.001,0.5,2.2675670947485824,145.78447139479243,0.16260162601626016,954
256,0.1,0,1.5,6.073295151799675,30.816371083744173,0.024390243902439025,116
256,0.01,0.9,0.5,3.1297561056245633,22.05073104128696,0.016260162601626018,423
1024,0.1,0.1,0.5,2.66936808679162,16.26349426494775,0.22764227642276422,1604
1024,0.1,0.9,,3.3290253315514664,303.3252032520325,0.07317073170731707,1744
512,0.5,0.001,1.5,3.2893713358941117,348.29686315515175,0.0,682
512,1,0.9,1.5,3.481734057267507,164.26473468173356,0.056910569105691054,604
512,0.5,0.5,1.5,3.622870219916832,143.86483211633634,0.0,667
1024,0.5,0.001,1.5,3.529585329013142,19.05052889978496,0.2601626016260163,1284
512,0.1,0.001,0.5,3.0446723093831443,23.449156461472977,0.2682926829268293,1015
1024,0.9,0.9,0.5,3.3375512981802467,27.89343653298248,0.04878048780487805,1535
256,0.5,0.5,,3.720111511102537,88.30843072345223,0.04065040650406504,516
256,0.1,0.1,,5.349514274577785,24.643165777920085,0.23577235772357724,555
512,0.9,0.001,1.5,3.187783593569345,18.846105747169066,0.3089430894308943,655
256,0.9,0,1.5,5.646980804156482,357.31915756114245,0.04065040650406504,58
1024,0.9,0.01,,3.9248476643872454,74.68316552680122,0.10569105691056911,1699
256,0.01,0.001,,2.914844003634724,146.16718931323123,0.2032520325203252,595
256,0.9,0.1,0.5,5.755161980787913,26.527152065937507,0.2926829268292683,345
256,0.5,0.01,,3.7484333907685627,76.20868597110582,0.12195121951219512,527
256,0.9,0.1,,3.29740845381729,166.54015920795047,0.04065040650406504,494
512,0.5,0.001,1.5,6.17435024424297,265.61214372679876,0.04878048780487805,683
1024,0.1,0.01,0.9,3.3174443598685226,54.74880759791912,0.21138211382113822,1459
1024,0.5,0.001,,3.218531747174457,233.8361901373383,0.13821138211382114,1733
1024,0.01,0.9,0.5,3.7361414170846707,85.83590470012126,0.0,1621
256,0.01,0,0.9,3.1102446201370983,177.3739050318964,0.17073170731707318,300
256,0.01,0,1.5,6.076943567128685,58.26829268292683,0.008130081300813009,147
256,1,0.9,0.9,4.002916811442956,17.153771657284683,0.016260162601626018,153
